Country,Year,Liver,Kidney,TBL,Melanoma,Leukemia,Breast,Prostate,Thyroid,Bladder,Uterine ,Ovarian ,Cervical ,NHlymphoma ,Pancreatic,CR,Electricity_Access,C02_Damage,NR_Depletion,Forest_Depletion,Emission_Damage,Expenditure,GDP,Continent,Final_Expenditure,Inflation,Renewable_Energy,C02_Annual,Income,Life_Expectancty,Population,Regime,Rural,NR_Rents,Urban,Regions
6,2009,1186,1167,8575,1405,1473,3141,3645,152,1051,420,1012,354,1638,2615,5338,100.0,1.217460941,1.934949463,0.0,0.022361885,72.3922247,927805000000.0,4,17.591547,1.771117166,7.148900032,407.463,0,81.5439024390244,21691700.0,3,14.937,5.056301065417,85.063,5
6,2010,1257,1182,8574,1439,1500,3177,3647,155,1076,421,973,364,1651,2684,5387,100.0,1.014460302,2.724581146,0.0,0.021906703,74.17836154,1146140000000.0,4,17.99900247,2.918340027,8.163399696,405.503,0,81.6951219512195,22031750.0,3,14.818,8.09865239513127,85.182,5
6,2011,1364,1208,8744,1465,1536,3244,3656,163,1097,439,987,375,1663,2757,5442,100.0,0.871417302,3.026999951,0.0,0.021298155,72.52654554,1396650000000.0,4,17.8107498,3.303850156,8.318599701,404.173,0,81.8951219512195,22340024.0,3,14.7,8.68060270697945,85.3,5
6,2012,1454,1224,8817,1478,1561,3259,3663,165,1111,447,1009,382,1669,2810,5431,100.0,0.803604808,2.140511092,0.0,0.020221087,72.50606553,1546150000000.0,4,17.98623236,1.762780156,8.294500351,406.506,0,82.0463414634146,22733465.0,3,14.598,5.39120459516169,85.402,5
6,2013,1548,1244,8934,1508,1604,3318,3674,170,1127,459,1037,391,1691,2885,5499,100.0,0.781214545,1.837780684,0.0,0.020010276,73.40023836,1576180000000.0,4,17.84037956,2.449888641,9.215200424,397.943,0,82.1487804878049,23128129.0,3,14.498,5.3058178040769,85.502,5
6,2014,1631,1268,9142,1540,1679,3397,3712,174,1167,475,1073,405,1732,2999,5677,100.0,0.850264708,1.863882561,0.0,0.020336831,73.68194529,1467480000000.0,4,17.69738447,2.487922705,9.316900253,394.117,0,82.3,23475686.0,3,14.398,4.75732785481532,85.602,5
6,2015,1678,1288,9162,1576,1782,3465,3858,175,1218,482,1031,418,1773,3116,5902,100.0,0.962232424,1.31430627,0.0,0.020509919,75.25398544,1351690000000.0,4,18.0607423,1.508366722,9.315500259,401.555,0,82.4,23815995.0,3,14.299,3.2786568695434,85.701,5
6,2016,1699,1296,9179,1567,1832,3466,3996,174,1239,481,1052,422,1782,3161,5961,100.0,1.14419919,1.703150894,0.0,0.019417092,76.9034885,1208850000000.0,4,18.65685482,1.276990945,9.419799805,411.032,0,82.4487804878049,24190907.0,3,14.2,4.07366791539908,85.8,5
6,2017,1693,1337,9382,1605,1869,3509,4182,177,1276,488,1078,423,1830,3250,6152,100.0,1.080648096,1.772622111,0.0,0.018881278,75.35030933,1329190000000.0,4,18.61350419,1.948647409,9.686100006,415.097,0,82.5,24601860.0,3,14.096,5.05616495176996,85.904,5
6,2018,1715,1396,9763,1662,1940,3638,4362,183,1329,511,1115,432,1913,3429,6488,100.0,1.047725442,2.570014338,0.0,0.018881278,75.09007011,1432880000000.0,4,18.68692388,1.911400944,9.645000458,415.954,0,82.7487804878049,24982688.0,3,13.988,5.48041543739468,86.012,5
7,2000,534,516,3406,278,639,1698,1315,94,563,233,579,309,538,1412,3004,100.0,0.592577826,0.067701459,0.0,0.078106273,73.08642509,196800000000.0,2,19.21971656,2.344862854,26.43580055,66.163,0,,,3,39.787,,,2
7,2001,557,513,3406,279,662,1678,1313,94,569,234,583,296,550,1406,2910,100.0,0.656626301,0.071255523,0.0,0.071957635,73.08732413,197338000000.0,2,18.97616815,2.650000773,25.52779961,70.103,0,78.5756097560976,8042293.0,3,40.066,0.16039753666153,59.934,2
7,2002,595,525,3512,288,685,1694,1314,91,575,237,582,294,573,1430,2887,100.0,0.63652177,0.062065743,0.0,0.068378344,72.37860532,213378000000.0,2,18.83869652,1.810357878,24.68289948,71.919,0,78.6780487804878,8081957.0,3,40.345,0.161481257485103,59.655,2
7,2003,625,532,3587,299,710,1727,1329,91,580,240,588,287,596,1462,2859,100.0,0.577692901,0.060160669,0.0,0.064242725,73.06301762,261696000000.0,2,18.97963991,1.355553709,22.55800056,77.554,0,78.6317073170732,8121423.0,3,40.625,0.156561764439283,59.375,2
7,2004,649,531,3652,306,721,1703,1330,88,579,235,599,273,590,1465,2751,100.0,0.52904889,0.061359757,0.0,0.055330952,72.75331376,300904000000.0,2,18.89135907,2.06120618,23.17140007,77.674,0,79.1804878048781,8171966.0,3,40.906,0.131781410168257,59.094,2
7,2005,664,535,3673,316,736,1733,1350,88,582,237,579,269,601,1486,2710,100.0,0.543943859,0.06925768,0.0,0.056690247,73.15600041,315974000000.0,2,19.34627342,2.299137856,24.43510056,79.192,0,79.3317073170732,8227829.0,3,41.187,0.150684726016571,58.813,2
7,2006,675,538,3705,320,742,1718,1374,85,582,235,582,258,605,1493,2626,100.0,0.52194681,0.096521511,0.0,0.054453482,72.47354004,335999000000.0,2,19.25829027,1.441548511,26.75060081,76.898,0,79.8804878048781,8268641.0,3,41.468,0.195236487755811,58.532,2
7,2007,684,542,3798,328,756,1730,1397,84,586,235,580,252,615,1537,2593,100.0,0.45944734,0.094769006,0.0,0.057282092,70.76053118,388691000000.0,2,18.74479207,2.168555288,29.02639961,74.263,0,80.1804878048781,8295487.0,3,41.751,0.222309601985317,58.249,2
7,2008,700,547,3878,337,763,1731,1427,83,591,235,584,245,631,1569,2560,100.0,0.424846876,0.109932445,0.0,0.056768385,71.09740674,430294000000.0,2,19.27213096,3.215950332,29.75569916,73.588,0,80.4317073170732,8321496.0,3,42.034,0.251363163003068,57.966,2
7,2009,725,558,4019,349,773,1766,1426,84,596,237,584,244,648,1633,2566,100.0,0.43327734,0.078423487,0.0,0.061546922,74.16577855,400172000000.0,2,20.68421348,0.506308828,31.28840065,67.494,0,80.3317073170732,8343323.0,3,42.317,0.169129335681796,57.683,2
7,2010,748,558,4052,360,780,1762,1449,83,605,232,563,244,654,1673,2538,100.0,0.488132568,0.093209031,0.0,0.058958794,73.99446307,391893000000.0,2,20.49254767,1.81353439,31.13459969,72.012,0,80.5804878048781,8363404.0,3,42.601,0.225823693104511,57.399,2
7,2011,762,564,4093,364,791,1781,1478,83,619,233,569,244,663,1716,2535,100.0,0.448252882,0.133651087,0.0,0.05388368,73.27630732,431120000000.0,2,19.89656809,3.286579149,31.63780022,69.898,0,80.9829268292683,8391643.0,3,42.885,0.271478299943064,57.115,2
7,2012,793,568,4173,370,799,1793,1498,84,636,234,579,244,671,1764,2544,100.0,0.472286013,0.140100522,0.0,0.051725928,73.32050559,409425000000.0,2,19.86069237,2.485675622,34.28430176,67.209,0,80.9365853658537,8429991.0,3,42.853,0.253971115182727,57.147,2
7,2013,810,573,4238,372,802,1797,1509,85,639,231,578,242,670,1790,2535,100.0,0.468549485,0.112969435,0.0,0.051547905,73.57880672,430069000000.0,2,19.91594275,2.000156169,34.70259857,67.746,0,81.1365853658537,8479823.0,3,42.664,0.22409216202105,57.336,2
7,2014,818,578,4268,371,805,1807,1529,82,654,232,575,242,678,1827,2527,100.0,0.447866675,0.091199744,0.0,0.049504883,73.19929663,441996000000.0,2,19.80284204,1.60581183,35.79090118,64.084,0,81.490243902439,8546356.0,3,42.474,0.188548745405517,57.526,2
7,2015,828,589,4308,381,811,1806,1564,84,675,231,554,240,684,1871,2540,100.0,0.563400081,0.051455351,0.0,0.047242389,72.44452256,381818000000.0,2,19.76169058,0.896563335,34.87720108,66.283,0,81.190243902439,8642699.0,3,42.285,0.134802776700055,57.715,2
7,2016,814,592,4263,381,812,1792,1581,87,688,227,557,238,685,1872,2515,100.0,0.557981926,0.033958681,0.0,0.04292664,71.91295663,395569000000.0,2,19.65110116,0.891591753,34.61429977,67.112,0,81.6414634146342,8736668.0,3,42.095,0.116954332330818,57.905,2
7,2017,815,592,4221,384,810,1749,1601,86,694,223,557,237,676,1869,2495,100.0,0.556820532,0.049516978,0.0,0.040000884,71.9931074,416207000000.0,2,19.49035155,2.081269114,33.95909882,69.629,0,81.6439024390244,8797566.0,3,41.906,0.127273078483585,58.094,2
7,2018,799,601,4185,383,814,1760,1636,87,699,227,567,238,678,1875,2538,100.0,0.536026743,0.061017182,0.0,0.040000884,71.25346775,454873000000.0,2,19.33402133,1.998379814,33.84560013,66.72,0,81.6926829268293,8840521.0,3,41.703,0.15508780567555,58.297,2
8,2000,195,188,1186,28,447,596,230,26,128,103,98,254,76,224,478,98.90822245,11.09660812,27.71622797,0.0,0.618627609,79.56168797,5272798391.0,1,15.15016638,1.805003037,2.065099955,29.506,1,,,1,48.614,,,4
8,2001,275,191,1155,29,437,581,246,27,132,98,102,254,79,231,472,98.62342072,10.45165239,20.73272028,0.0,0.540367569,75.14297539,5707720391.0,1,13.64662503,1.547195902,1.752099991,28.793,1,67.054,8111200.0,1,48.413,27.426686281869,51.587,4
8,2002,349,195,1164,29,429,588,262,28,135,97,107,261,85,245,487,100.0,10.1988924,9.562157127,0.0,0.48737107,75.30556701,6235856820.0,1,12.40412371,2.77116472,2.351200104,29.642,1,67.391,8171950.0,1,48.213,25.763396247004,51.787,4
8,2003,415,195,1199,28,426,612,278,28,140,98,114,274,93,277,516,98.97785187,9.401845701,9.812123358,0.0,0.45068393,72.35150073,7276753895.0,1,12.38928147,2.23386493,2.944099903,30.627,2,67.791,8234100.0,1,48.012,26.0927217781925,51.988,4
8,2004,457,188,1231,27,423,631,283,28,139,98,122,282,101,302,546,99.13969421,8.861810503,11.41285969,0.0,0.428953858,68.71233969,8680370408.0,1,12.90004924,6.708930428,3.069999933,32.078,2,68.249,8306500.0,1,47.811,28.8580536284092,52.189,4
8,2005,467,189,1307,28,423,667,294,30,146,102,127,290,107,319,587,99.28987885,6.877696143,20.57311695,0.0,0.374110135,52.54302256,13245716099.0,1,10.42204033,9.679507319,3.36439991,34.286,2,68.747,8391850.0,1,47.611,37.6861652538039,52.389,4
8,2006,478,188,1385,29,407,692,306,30,150,104,134,290,114,344,631,99.5,5.237930543,27.90281226,0.0,0.298250948,45.64285028,20982986344.0,1,8.539864079,8.328924829,2.861000061,39.109,2,69.259,8484550.0,1,47.411,42.0379109896614,52.589,4
8,2007,496,182,1465,31,398,728,314,31,153,107,142,293,123,368,679,99.56891632,2.803160041,30.15391987,0.0,0.23527454,43.06165265,33050343783.0,1,9.660266921,16.69975496,3.788199902,30.458,2,69.752,8581300.0,1,47.21,39.2177612929867,52.79,4
8,2008,466,202,1565,31,405,759,325,32,161,112,148,300,129,396,731,99.7101059,2.182084102,30.59456966,0.0,0.209796643,41.93067778,48852482960.0,1,8.495111767,20.84908718,3.085799932,35.451,2,70.201,8763400.0,1,47.01,41.2174797950368,52.99,4
8,2009,442,218,1648,32,410,791,333,33,167,116,154,306,134,419,776,99.86070251,2.159596226,20.91705492,0.0,0.198453169,53.88003314,44291490421.0,1,11.12340772,1.45704836,3.268599987,31.857,3,70.597,8947243.0,1,46.81,28.448345624236,53.19,4
8,2010,421,233,1718,33,414,814,341,34,173,120,155,310,140,440,817,99.94705963,1.771704488,23.96953121,0.0,0.221230368,50.24396562,52909294792.0,1,10.88143177,5.726872247,4.448999882,30.633,3,70.938,9054332.0,1,46.594,32.1888061770271,53.406,4
8,2011,403,248,1806,34,414,832,352,35,179,122,160,310,144,461,856,99.9,1.621947116,25.32652816,0.0,0.218068211,47.38623709,65951627200.0,1,10.12768327,7.858333333,3.555799961,32.976,3,71.234,9173082.0,1,46.363,35.2231604265342,53.637,4
8,2012,389,262,1877,34,411,853,360,35,185,125,166,312,147,481,889,100.0,1.680522119,21.84974433,0.0,0.212078405,49.99698595,69683935845.0,1,10.52596006,1.066213397,2.845299959,35.048,3,71.506,9295784.0,1,46.117,31.4170910041624,53.883,4
8,2013,378,274,1932,35,417,855,367,36,190,127,170,307,150,500,913,100.0,1.637712485,18.61900166,0.0,0.195809648,52.18624317,74164435946.0,1,10.28324911,2.415717453,2.525899887,35.215,3,71.768,9416801.0,1,45.855,26.9855511791027,54.145,4
8,2014,372,287,1987,36,421,873,374,37,195,131,176,308,153,519,939,100.0,1.731371097,15.32846575,0.0,0.180531949,56.32348879,75244294275.0,1,10.88587304,1.373441815,2.116600037,36.975,3,72.022,9535079.0,1,45.578,23.0332318433715,54.422,4
8,2015,366,300,2032,37,419,895,380,38,200,135,174,312,154,536,961,100.0,2.560711354,9.392391268,0.0,0.184985844,69.09838176,53074370486.0,1,12.40823832,4.027685737,2.312200069,37.199,3,72.266,9649341.0,1,45.286,14.5685957675747,54.714,4
8,2016,366,315,2101,38,424,921,391,39,206,140,181,317,157,561,990,100.0,3.817429202,10.28264322,0.0,0.196042754,71.54051621,37867518957.0,1,12.83206344,12.44337486,1.926800013,37.278,3,72.493,9757812.0,1,44.979,15.3654290752373,55.021,4
8,2017,366,331,2183,39,430,949,400,40,212,145,188,324,161,589,1023,100.0,3.567311756,13.49268995,0.0,0.194478046,68.92780269,40865558912.0,1,11.34141244,12.93591842,1.908800006,36.498,3,72.693,9854033.0,1,44.657,21.0800959534414,55.343,4
8,2018,363,340,2222,39,431,970,399,40,213,148,194,328,163,605,1035,100.0,3.286613289,18.57628585,0.0,0.194478046,64.60707686,47112941176.0,1,10.46646357,2.268546904,1.971300006,37.488,3,72.864,9939771.0,1,44.32,29.2523743952692,55.68,4
9,2000,16,6,68,1,24,42,11,1,11,3,10,6,12,14,26,100.0,3.952790562,4.677141587,0.000425096,0.344421634,60.87274221,9062898936.0,1,16.20882426,-0.704852953,0.0,18.794,3,,,0,11.628,,,4
9,2001,16,6,64,1,24,43,11,1,10,2,11,6,12,14,27,100.0,3.160595857,4.448514425,0.000491476,0.34710679,64.09534674,8976196809.0,1,17.26048503,-1.207571802,0.0,14.078,0,74.635,697550.0,0,11.631,5.92965756879996,88.369,4
9,2002,18,7,73,1,25,48,13,2,12,3,11,6,14,17,30,100.0,3.530613836,4.113655383,0.000529863,0.334407882,62.768771,9593510638.0,1,17.66902494,-0.495540139,0.0,15.868,0,74.822,735140.0,0,11.627,5.16803136724426,88.373,4
9,2003,19,8,81,1,26,51,15,2,13,3,12,6,15,20,34,100.0,3.332341769,4.170374886,0.000656622,0.303511694,60.2296278,11074813830.0,1,17.31598197,1.593625498,0.0,16.771,0,74.999,778708.0,0,11.617,5.07861086037505,88.383,4
9,2004,19,8,82,1,27,54,16,2,13,4,12,7,16,21,36,100.0,3.14611998,4.230334667,0.000545381,0.277724045,63.00708267,13150159574.0,1,15.43849076,2.352941176,0.0,17.882,0,75.167,829846.0,0,11.601,5.13036581494924,88.399,4
9,2005,20,9,82,1,28,56,16,3,13,4,13,7,17,22,39,100.0,2.969014005,5.129213815,0.000434087,0.248676446,53.79015496,15968723404.0,1,14.05673324,2.586206897,0.0,19.803,0,75.326,889157.0,0,11.578,6.39530095428507,88.422,4
9,2006,20,9,81,1,28,58,17,3,13,4,13,7,17,23,41,100.0,2.633198561,5.569428948,0.000470757,0.226201378,47.43848262,18504760638.0,1,12.71122009,2.007469655,0.0,19.42,0,75.478,958423.0,0,11.548,6.99357572048179,88.452,4
9,2007,20,9,82,1,29,60,17,3,14,4,13,7,18,24,42,100.0,3.219223933,5.314610854,0.000372598,0.201281438,43.71285408,21730000000.0,1,12.09977872,3.256666667,0.0,26.77,0,75.625,1035924.0,0,11.512,6.66928252086605,88.488,4
9,2008,20,9,84,1,31,62,18,3,14,5,14,7,19,25,44,100.0,3.217196592,6.045831692,0.000573377,0.189993603,45.77958685,25710904255.0,1,11.29301873,3.526003164,0.0,29.682,0,75.77,1114645.0,0,11.47,7.37306110635038,88.53,4
9,2009,21,10,85,1,32,64,18,3,14,5,15,8,21,27,46,100.0,3.791950583,5.328692754,0.000683355,0.195703829,54.88784049,22938218085.0,1,13.97822783,2.795512836,0.0,28.098,0,75.913,1185075.0,0,11.421,6.15898540586722,88.579,4
9,2010,22,10,86,1,33,66,19,3,14,5,15,8,23,28,49,100.0,3.579868,5.228444413,0.000729909,0.182611132,54.11126591,25713271277.0,1,12.927549,1.961884683,0.0,29.075,0,76.057,1240864.0,0,11.366,5.94084992108856,88.634,4
9,2011,23,10,86,1,34,68,20,3,15,5,17,8,24,28,51,100.0,3.437265798,7.494172437,0.000788365,0.186128684,52.9150647,28776595745.0,1,13.83595194,-0.400040697,0.0,28.637,0,76.2,1278153.0,0,11.305,8.16385454612637,88.695,4
9,2012,24,10,85,1,34,71,21,3,15,5,17,8,24,29,52,100.0,2.877225785,7.514296026,0.000724656,0.160082596,53.44731848,30749308511.0,1,15.44231232,2.7573967,0.0,27.328,0,76.342,1299942.0,0,11.238,8.84122330220145,88.762,4
9,2013,24,11,86,1,35,75,21,3,15,6,18,9,25,30,54,100.0,3.237923142,8.154768362,0.00060348,0.154220015,56.32268178,32539468085.0,1,15.55222627,3.300011569,0.0,31.187,0,76.484,1315029.0,0,11.165,9.31195276334348,88.835,4
9,2014,26,11,89,1,36,79,23,3,16,6,20,9,25,33,58,100.0,3.324057128,7.719832959,0.000969565,0.155358716,56.62175058,33387712766.0,1,16.12526267,2.647553212,0.0,31.148,0,76.624,1336073.0,0,11.085,8.59192278585159,88.915,4
9,2015,28,12,97,1,38,83,25,4,18,6,21,10,27,37,61,100.0,3.901065901,4.660560271,0.000960342,0.159583061,63.18616467,31050638298.0,1,17.6852499,1.848627424,0.0,32.672,0,76.762,1371853.0,0,11.001,5.12970149138267,88.999,4
9,2016,31,14,106,2,39,89,28,4,19,7,23,10,28,41,65,100.0,3.739729994,2.887343323,0.000724275,0.159466085,62.06495687,32234973404.0,1,17.11113953,2.786793476,0.0,31.397,0,76.899,1425793.0,0,10.91,3.19438152472068,89.09,4
9,2017,33,15,116,2,41,94,30,4,21,7,25,11,30,45,71,100.0,3.622595419,3.029993755,0.000821145,0.160403856,58.58395548,35473776596.0,1,16.62645616,1.386718306,0.0,32.771,0,77.032,1494077.0,0,10.814,3.38492505184681,89.186,4
9,2018,36,17,128,2,43,98,33,4,23,7,27,11,31,51,77,100.0,3.564842618,3.912063607,0.00039005,0.160403856,57.26824389,37652500000.0,1,16.35603863,2.08766938,0.0,31.594,0,77.163,1569440.0,0,10.713,4.397892074888,89.287,4
10,2000,2098,319,4601,114,3159,5276,1847,347,593,278,687,2555,1087,828,2434,32.0,0.930880741,0.384611039,0.177954528,2.434581969,79.98122184,53369787319.0,1,4.973121383,2.208256209,59.02180099,26.525,1,,,2,76.41,,,0
10,2001,2082,326,4669,116,3084,5385,1849,356,602,283,721,2560,1108,857,2479,35.109272,1.13764913,0.416268028,0.174289129,2.274579223,79.36849765,53991289844.0,1,4.845659837,2.007173742,55.79859924,31.035,1,65.956,130088709.0,2,75.904,0.640610376226567,24.096,0
10,2002,2095,338,4818,120,3045,5492,1948,369,630,291,762,2608,1141,900,2570,37.88195801,1.190292582,0.487648985,0.163244083,2.137990994,79.16106127,54724081491.0,1,5.022648565,3.332564933,54.33649826,31.981,1,66.43,132478077.0,1,75.244,0.756300878563968,24.756,0
